"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04-30","2.3"," 1333"," 1332","0.0","0.0","0.0",,"25.6","13.3",,"  220","  200",,"5.4","7.2",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-01","1.8"," 1555"," 1830","0.0","0.0","0.0",,"29.4","17.8",,"  140","  170",,"5.8","8.9",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-02","2.3"," 1549"," 1513","0.0","0.0","0.0",,"31.1","18.9",,"  240","  220",,"5.8","8.0",,,,,"    1",,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-03","2.2"," 1435"," 1434","32.8","0.0","0.0",,"26.7","19.4",,"  270","  270",,"9.4","14.8","    1",,,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-04","2.3"," 1507"," 1541","0.0","0.0","0.0",,"27.2","16.7",,"  280","  280",,"9.8","13.4",,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-05","2.3"," 1446"," 1454","0.0","0.0","0.0",,"26.7","14.4",,"  160","  160",,"6.3","9.8",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-06","3.3"," 1649"," 1648","0.0","0.0","0.0",,"25.6","15.0",,"  260","  290",,"8.9","13.0",,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-07","2.2"," 1620"," 1525","0.0","0.0","0.0",,"22.8","11.1",,"  160","  160",,"5.4","7.6",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-08","4.5"," 1652"," 2009","1.0","0.0","0.0",,"24.4","9.4",,"  260","  280",,"11.2","17.9","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-09","5.1"," 0625"," 0625","0.0","0.0","0.0",,"11.1","6.7",,"  270","  280",,"11.2","17.9",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-10","3.6"," 1414"," 1413","0.0","0.0","0.0",,"16.1","5.0",,"  290","  310",,"8.0","12.5",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-11","1.5"," 0931"," 0929","0.8","0.0","0.0",,"13.3","6.1",,"   50","   60",,"6.3","7.6","    1",,,,"    1",,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-12","3.1"," 1631"," 0516","10.9","0.0","0.0",,"8.9","6.7",,"   60","  140",,"5.8","8.9","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-13","2.2"," 2213"," 2212","0.0","0.0","0.0",,"19.4","6.1",,"  220","  200",,"6.3","8.9",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-14","2.9"," 0128"," 0100","1.0","0.0","0.0",,"26.7","12.8",,"  220","  190",,"7.2","9.8","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-15","3.3"," 0819"," 0818","0.0","0.0","0.0",,"22.8","15.6",,"  290","  300",,"7.6","11.6",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-16","1.9"," 1126"," 1114","0.0","0.0","0.0",,"22.2","12.2",,"   50","   20",,"6.3","8.9",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-17","1.3"," 2331"," 2301","0.0","0.0","0.0",,"23.3","12.8",,"  230","  240",,"4.5","7.2",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-18","4.0"," 2022"," 2021","27.7","0.0","0.0",,"16.7","10.0",,"   40","   30",,"9.4","13.9","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-19","1.7"," 1322"," 0239","0.0","0.0","0.0",,"17.8","10.0",,"  270","   30",,"5.4","7.6","    1",,,,"    1",,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-20","1.3"," 2256"," 1630","0.0","0.0","0.0",,"26.1","12.8",,"  240","  180",,"4.0","7.2",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-21","2.2"," 1658"," 1507","0.0","0.0","0.0",,"29.4","16.1",,"  160","  150",,"4.5","7.2",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-22","2.8"," 1850"," 1336","0.0","0.0","0.0",,"23.3","13.9",,"  130","   50",,"5.4","8.9",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-23","3.6"," 0727"," 1333","0.0","0.0","0.0",,"21.7","14.4",,"   50","   70",,"6.7","8.0","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-24","2.3"," 1106"," 1106","0.8","0.0","0.0",,"22.8","15.6",,"   70","   70",,"6.7","9.8","    1",,,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-25","1.5"," 1413"," 1415","0.0","0.0","0.0",,"27.8","16.1",,"  180","  180",,"4.5","6.7","    1",,,,,,,,,,"    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-26","2.0"," 2155"," 1508","0.0","0.0","0.0",,"33.3","18.3",,"  280","  270",,"4.0","7.2",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-27","2.6"," 0555"," 0555","1.5","0.0","0.0",,"28.3","12.8",,"   60","   70",,"8.0","12.5",,,,,"    1",,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-28","1.3"," 1654"," 1654","0.0","0.0","0.0",,"21.1","13.3",,"  140","  140",,"4.0","5.8",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-29","2.5"," 0442"," 0441","0.0","0.0","0.0",,"25.0","16.1",,"  220","  230",,"5.8","8.9",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-30","2.6"," 1718"," 1649","0.0","0.0","0.0",,"28.9","19.4",,"  260","  280",,"5.8","9.4",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05-31","1.7"," 1400"," 1706","0.0","0.0","0.0",,"30.0","20.6",,"  130","  150",,"6.7","8.9","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-01","2.0"," 1648"," 1647","0.0","0.0","0.0",,"29.4","18.9",,"  260","  280",,"8.9","11.6","    1",,,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-02","1.5"," 1731"," 1753","0.0","0.0","0.0",,"30.6","19.4",,"  170","  190",,"5.4","7.6",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-03","2.1"," 1622"," 1625","0.0","0.0","0.0",,"30.6","19.4",,"  280","  270",,"6.3","8.9","    1",,,,,,"    1","    1",,,"    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-04","1.7"," 2256"," 2301","0.0","0.0","0.0",,"31.1","22.2",,"  220","  180",,"5.4","7.6",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-05","3.3"," 1513"," 1411","0.0","0.0","0.0",,"31.1","24.4",,"  270","  260",,"7.2","10.7",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-06","3.8"," 1457"," 1533","0.5","0.0","0.0",,"31.7","16.1",,"  230","  240",,"9.4","14.3",,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-07","3.1"," 1447"," 1604","0.0","0.0","0.0",,"23.9","13.9",,"  270","  260",,"6.7","9.4",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-08","2.3"," 1630"," 1629","0.0","0.0","0.0",,"23.9","14.4",,"  330","  330",,"7.2","9.8",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-09","1.9"," 1703"," 1716","22.6","0.0","0.0",,"20.0","13.9",,"  160","  160",,"5.8","8.0","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-10","1.6"," 0134"," 2102","6.4","0.0","0.0",,"23.3","14.4",,"   50","  320",,"4.5","6.3","    1","    1",,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-11","1.9"," 0755"," 1535","0.0","0.0","0.0",,"21.7","14.4",,"   60","  140",,"5.4","6.7",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-12","2.1"," 1009"," 1009","0.0","0.0","0.0",,"26.1","16.1",,"  200","  210",,"5.4","7.6","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-13","2.8"," 2224"," 2223","7.6","0.0","0.0",,"25.6","18.3",,"   60","   60",,"5.4","7.2","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-14","1.1"," 1830"," 1829","0.3","0.0","0.0",,"26.1","17.8",,"   70","   70",,"3.6","4.5","    1",,,,,,"    1","    1",,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-15","2.4"," 0917"," 0917","0.0","0.0","0.0",,"27.2","17.8",,"   60","   50",,"5.8","8.0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-16","2.2"," 1317"," 1003","0.0","0.0","0.0",,"23.9","17.8",,"  160","  190",,"5.8","10.7",,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-17","3.2"," 0835"," 0834","11.4","0.0","0.0",,"23.3","18.3",,"  290","  290",,"7.6","13.4","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-18","1.5"," 2344"," 1620","0.0","0.0","0.0",,"30.0","15.6",,"  250","  170",,"4.0","6.3",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-19","2.2"," 1429"," 1801","0.0","0.0","0.0",,"27.2","17.8",,"  140","  170",,"5.8","7.6",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-20","1.7"," 1443"," 1441","0.0","0.0","0.0",,"31.7","21.7",,"  300","  290",,"6.3","9.8",,,,,"    1",,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-21","1.7"," 1259"," 1258","0.0","0.0","0.0",,"30.6","21.7",,"  270","  270",,"6.3","8.0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-22","1.7"," 1836"," 1824","6.9","0.0","0.0",,"30.6","21.7",,"  150","  160",,"5.8","8.9","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-23","2.7"," 1511"," 0949","0.0","0.0","0.0",,"31.7","21.7",,"  260","  270",,"6.7","10.3","    1",,,,,,,,,,"    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-24","2.9"," 1335"," 1334","0.0","0.0","0.0",,"33.3","24.4",,"  290","  290",,"8.0","14.8",,,,,,,,"    1",,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-25","2.1"," 1602"," 0007","0.0","0.0","0.0",,"30.6","21.7",,"  250","  300",,"4.5","7.2",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-26","1.6"," 1407"," 1307","0.0","0.0","0.0",,"31.7","21.7",,"  250","  280",,"5.4","8.0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-27","1.7"," 1706"," 1704","0.0","0.0","0.0",,"32.8","21.7",,"  270","  280",,"5.4","7.6",,,,,,,"    1","    1",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-28","3.1"," 1409"," 1410","0.3","0.0","0.0",,"33.9","24.4",,"  300","  300",,"7.2","11.2","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-29","2.9"," 1452"," 1451","0.0","0.0","0.0",,"32.8","21.1",,"  260","  280",,"6.7","10.7",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06-30","2.6"," 1539"," 1537","0.0","0.0","0.0",,"26.1","16.7",,"  270","  320",,"6.3","9.4",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-01","2.7"," 1856"," 1849","0.0","0.0","0.0",,"25.0","16.7",,"  320","  340",,"6.3","9.8",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-02","2.2"," 1435"," 1109","0.0","0.0","0.0",,"27.8","16.1",,"   50","   60",,"6.3","9.4",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-03","1.5"," 0942"," 1006","0.0","0.0","0.0",,"31.7","18.3",,"  270","  290",,"4.5","6.3",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-04","2.4"," 1819"," 1525","0.0","0.0","0.0",,"35.6","22.8",,"  260","  270",,"5.4","7.6",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-05","1.4"," 1408"," 1229","0.0","0.0","0.0",,"37.2","24.4",,"   70","  280",,"4.0","6.3",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-06","1.5"," 1014"," 1013","0.0","0.0","0.0",,"39.4","27.2",,"   50","   30",,"5.4","6.7",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-07","2.1"," 1512"," 1007","0.0","0.0","0.0",,"37.8","26.7",,"  140","   50",,"6.3","9.4",,,,,,,"    1",,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-08","1.6"," 1522"," 1609","0.0","0.0","0.0",,"31.7","25.0",,"  170","  150",,"5.8","7.6","    1",,,,"    1",,"    1","    1",,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-09","2.5"," 1815"," 1525","0.5","0.0","0.0",,"32.2","23.9",,"  150","  180",,"5.8","8.9","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-10","1.7"," 1144"," 1132","0.0","0.0","0.0",,"28.3","22.8",,"  350","  340",,"5.4","7.2",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-11","1.6"," 1620"," 1619","0.0","0.0","0.0",,"34.4","21.7",,"  330","  340",,"5.4","8.0",,,,,"    1",,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-12","2.0"," 1548"," 1547","0.0","0.0","0.0",,"34.4","22.8",,"  160","  150",,"6.7","10.3",,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-13","2.2"," 1245"," 1115","21.3","0.0","0.0",,"28.3","22.8",,"  160","  150",,"5.8","9.4","    1","    1",,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-14","1.9"," 2234"," 2233","11.4","0.0","0.0",,"26.1","22.8",,"   60","   70",,"7.2","9.8","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-15","2.4"," 1439"," 1848","0.0","0.0","0.0",,"30.6","22.2",,"   70","  150",,"4.5","6.3","    1",,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-16","2.2"," 2002"," 1725","0.0","0.0","0.0",,"33.9","23.3",,"  260","  250",,"6.3","9.8","    1",,,,,,"    1","    1",,,"    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-17","2.4"," 1830"," 1523","0.0","0.0","0.0",,"34.4","24.4",,"  260","  280",,"6.7","9.8",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-18","2.5"," 1526"," 1806","0.0","0.0","0.0",,"34.4","25.6",,"  270","  270",,"6.3","8.9",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-19","1.6"," 1814"," 1817","3.8","0.0","0.0",,"33.3","22.2",,"  350","  350",,"6.7","10.3","    1",,,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-20","1.6"," 1244"," 1244","0.0","0.0","0.0",,"31.7","23.3",,"  280","  270",,"4.5","6.3",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-21","1.8"," 1558"," 1941","0.0","0.0","0.0",,"33.9","24.4",,"  250","   40",,"6.3","9.8",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-22","3.0"," 1053"," 1012","0.0","0.0","0.0",,"32.2","23.3",,"  300","  260",,"7.6","11.6",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-23","0.7"," 1940"," 1939","17.8","0.0","0.0",,"30.6","22.8",,"  280","  290",,"8.0","13.9","    1","    1",,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-24","2.4"," 2230"," 2229","0.0","0.0","0.0",,"36.1","26.7",,"  220","  210",,"5.8","8.9",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-25","2.5"," 1406",,"8.9","0.0","0.0",,"33.9","21.1",,"  290",,,"4.5",,"    1","    1",,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-26","2.9"," 1654"," 1654","0.0","0.0","0.0",,"30.6","20.0",,"  290","  290",,"6.7","11.2",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-27","1.9"," 1619"," 1618","0.0","0.0","0.0",,"32.8","21.1",,"  160","  150",,"4.5","6.3",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-28","2.9"," 2328"," 2345","0.0","0.0","0.0",,"31.7","23.3",,"  210","  220",,"5.8","8.9",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-29","2.6"," 0115"," 0114","2.3","0.0","0.0",,"31.7","23.3",,"  220","  220",,"6.3","9.8","    1",,,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-30","2.2"," 0952"," 1813","0.0","0.0","0.0",,"29.4","18.9",,"   40","  290",,"5.4","7.2",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07-31","2.2"," 0723"," 2028","0.0","0.0","0.0",,"29.4","18.9",,"   40","  160",,"4.5","6.3",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-01","1.5"," 1245"," 1419","0.0","0.0","0.0",,"26.7","21.1",,"  140","  150",,"4.5","6.3",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-02","2.2"," 2307"," 2145","0.0","0.0","0.0",,"29.4","20.6",,"  220","  230",,"6.3","9.8",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-03","3.1"," 0125"," 2228","0.0","0.0","0.0",,"30.0","22.2",,"  220","  220",,"6.3","8.0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-04","2.4"," 0129"," 0054","0.0","0.0","0.0",,"32.8","23.9",,"  230","  230",,"5.4","7.6",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-05","3.0"," 1454"," 1233","0.5","0.0","0.0",,"35.0","25.0",,"  240","  260",,"6.7","11.2","    1",,,,"    1",,"    1","    1",,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-06","2.2"," 1657"," 1657","0.0","0.0","0.0",,"32.2","21.1",,"  280","  280",,"6.3","11.2",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-07","1.6"," 1758"," 1756","0.0","0.0","0.0",,"30.6","20.0",,"  170","  190",,"4.5","7.2",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-08","3.0"," 1841"," 1912","0.0","0.0","0.0",,"31.7","22.8",,"  170","  160",,"5.8","9.4",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-09","2.6"," 1650"," 1521","0.0","0.0","0.0",,"34.4","23.3",,"  170","  170",,"5.8","8.9",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-10","1.5"," 0102"," 0102","0.0","0.0","0.0",,"33.3","25.6",,"  220","  230",,"5.8","7.2",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-11","2.3"," 1128"," 0900","0.0","0.0","0.0",,"33.9","24.4",,"   50","   50",,"5.8","7.6",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-12","2.6"," 1916"," 1916","2.3","0.0","0.0",,"24.4","20.0",,"   60","   70",,"5.4","7.2","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-13","3.3"," 0444"," 0451","0.0","0.0","0.0",,"27.8","20.0",,"   70","   70",,"6.7","9.4",,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-14","2.4"," 1205"," 1443","0.0","0.0","0.0",,"27.8","18.3",,"  140","  150",,"5.8","8.0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-15","2.1"," 1537"," 1512","4.1","0.0","0.0",,"25.0","19.4",,"  170","  180",,"5.4","8.0","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-16","1.8"," 1258"," 0640","2.8","0.0","0.0",,"30.0","20.6",,"  210","  210",,"5.4","7.6","    1",,,,"    1",,"    1","    1",,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-17","1.4"," 1444"," 0146","0.0","0.0","0.0",,"32.8","23.3",,"  250","  240",,"4.5","6.7",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-18","2.0"," 1147"," 1235","0.0","0.0","0.0",,"30.0","22.2",,"   90","  130",,"5.8","6.7",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-19","1.1"," 1924"," 1748","0.0","0.0","0.0",,"32.8","20.0",,"  180","  170",,"4.0","6.3",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-20","2.5"," 1938"," 1937","0.0","0.0","0.0",,"32.2","22.8",,"   60","   50",,"6.7","8.0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-21","2.3"," 0158"," 2329","0.0","0.0","0.0",,"29.4","18.9",,"   60","   70",,"5.8","7.6",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-22","2.9"," 1253"," 1253","42.9","0.0","0.0",,"26.7","20.6",,"  140","  140",,"7.2","12.5","    1","    1",,,"    1",,,,"    1",,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-23","3.6"," 1635"," 1620","26.7","0.0","0.0",,"21.1","18.3",,"   50","   60",,"8.9","13.0","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-24","4.4"," 1615"," 1553","0.5","0.0","0.0",,"21.1","17.8",,"   50","   30",,"8.0","11.6","    1",,,,"    1",,,"    1",,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-25","1.6"," 0047"," 0045","25.4","0.0","0.0",,"20.6","17.8",,"   30","   50",,"5.4","8.0","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-26","2.5"," 1700"," 1602","0.0","0.0","0.0",,"27.8","18.3",,"  270","  250",,"6.3","9.4",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-27","1.8"," 0959",,"0.0","0.0","0.0",,"26.1","16.1",,"  290",,,"4.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-28","1.6"," 1314"," 1001","0.0","0.0","0.0",,"28.3","16.7",,"   50","   70",,"5.4","7.2",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-29","1.5"," 1506"," 1506","0.0","0.0","0.0",,"34.4","19.4",,"  270","  280",,"4.5","6.3",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-30","1.6"," 1144"," 1051","0.0","0.0","0.0",,"33.3","22.2",,"   60","   30",,"5.4","7.2",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08-31","1.6"," 1631"," 1631","0.0","0.0","0.0",,"35.6","24.4",,"  270","  280",,"4.5","5.8",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-09-01","1.4"," 2150"," 2149","0.0","0.0","0.0",,"35.6","24.4",,"  210","  220",,"4.5","8.9",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-09-02","2.7"," 1607"," 1636","0.0","0.0","0.0",,"34.4","25.6",,"  160","  170",,"5.4","7.6",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-09-03","2.7"," 1411"," 1439","0.0","0.0","0.0",,"29.4","23.9",,"   50","   60",,"8.0","10.3",,,,,,,,,,,,,,,,,,
